"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"37,12\",\"1224\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"36,12\",\"1226\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"36,11\",\"1230\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"36,10\",\"1231\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"36,9\",\"1234\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"36,8\",\"1237\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"35,7\",\"1239\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"35,6\",\"1244\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"35,5\",\"1250\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"34,5\",\"1251\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"34,4\",\"1254\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"34,3\",\"1260\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"33,2\",\"1262\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"32,2\",\"1265\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"32,1\",\"1269\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"31,0\",\"1274\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mouseout\",\"c3\",\"out\",\"1283\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mouseover\",\"b3\",\"in\",\"1368\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"26,49\",\"1368\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"26,48\",\"1368\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"25,48\",\"1371\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"25,47\",\"1385\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"25,46\",\"1398\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"24,46\",\"1399\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"24,45\",\"1402\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"24,44\",\"1417\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"23,44\",\"1427\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"23,43\",\"1429\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,43\",\"1430\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,42\",\"1438\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,41\",\"1445\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,40\",\"1454\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,39\",\"1463\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,38\",\"1471\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,37\",\"1481\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,36\",\"1488\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"21,36\",\"1497\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"21,35\",\"1503\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"21,34\",\"1505\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"21,33\",\"1515\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"20,33\",\"1518\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"20,32\",\"1528\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"19,32\",\"1531\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"19,31\",\"1533\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"19,30\",\"1543\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"18,30\",\"1546\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"18,29\",\"1556\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"17,29\",\"1564\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"17,28\",\"1679\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"17,27\",\"1809\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"17,26\",\"1815\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"17,25\",\"1822\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"17,24\",\"1826\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"18,24\",\"1834\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"18,23\",\"1839\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"19,23\",\"1844\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"19,22\",\"1847\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"20,22\",\"1862\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"20,21\",\"1864\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"20,20\",\"1877\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"21,20\",\"1899\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"21,19\",\"1906\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,19\",\"1943\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"22,18\",\"1944\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"23,18\",\"1952\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"23,17\",\"1953\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"24,17\",\"1969\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"24,16\",\"1976\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"25,16\",\"1996\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"26,16\",\"2013\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"27,16\",\"2038\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"27,15\",\"2047\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"28,15\",\"2056\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"29,15\",\"2070\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"30,14\",\"2087\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"30,13\",\"2090\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"31,13\",\"2092\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"32,13\",\"2117\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"33,13\",\"2170\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"34,13\",\"2219\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"35,13\",\"2249\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"35,12\",\"2267\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"36,12\",\"2392\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"37,12\",\"2397\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"37,11\",\"2403\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"38,11\",\"2404\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"39,10\",\"2415\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"40,10\",\"2417\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"41,10\",\"2424\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"42,10\",\"2431\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"43,9\",\"2439\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"44,9\",\"2444\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"45,9\",\"2453\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"46,9\",\"2469\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"47,9\",\"2479\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"47,10\",\"2648\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"47,11\",\"2650\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"48,11\",\"2653\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"48,12\",\"2659\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"48,13\",\"2668\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"49,13\",\"2670\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"49,14\",\"2680\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"49,15\",\"2682\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"50,15\",\"2687\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"50,16\",\"2689\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"50,17\",\"2695\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"51,17\",\"2697\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"51,18\",\"2698\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"51,19\",\"2705\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"51,20\",\"2711\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"51,21\",\"2714\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"52,21\",\"2719\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"52,22\",\"2721\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"52,23\",\"2725\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"53,24\",\"2731\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"53,25\",\"2733\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"54,26\",\"2737\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"54,27\",\"2743\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"54,28\",\"2744\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"55,28\",\"2745\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"55,29\",\"2747\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"55,30\",\"2750\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"56,30\",\"2752\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"56,31\",\"2754\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"56,32\",\"2755\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"57,32\",\"2756\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"58,33\",\"2758\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"58,34\",\"2761\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"58,35\",\"2762\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"59,35\",\"2763\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"59,36\",\"2765\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"60,36\",\"2766\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"61,37\",\"2767\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"61,38\",\"2769\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"62,38\",\"2770\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"62,39\",\"2771\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"63,40\",\"2773\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"64,41\",\"2775\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"65,42\",\"2776\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"65,43\",\"2778\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"66,43\",\"2779\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"67,44\",\"2781\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"68,45\",\"2782\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"68,46\",\"2784\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"69,46\",\"2785\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"70,48\",\"2788\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"b3\",\"71,49\",\"2789\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mouseout\",\"b3\",\"out\",\"2794\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mouseover\",\"c3\",\"in\",\"2802\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"78,0\",\"2802\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"79,1\",\"2803\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"80,2\",\"2804\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"81,3\",\"2806\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"84,5\",\"2812\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"85,6\",\"2813\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"85,7\",\"2814\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"87,8\",\"2816\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"87,9\",\"2817\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"88,9\",\"2818\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"88,10\",\"2819\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"89,10\",\"2820\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"90,11\",\"2821\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"91,12\",\"2823\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"91,13\",\"2824\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"92,13\",\"2825\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"93,14\",\"2827\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"94,15\",\"2828\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"95,16\",\"2830\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"96,16\",\"2831\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"97,17\",\"2832\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"97,18\",\"2833\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"98,18\",\"2834\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"98,19\",\"2835\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c3\",\"99,19\",\"2836\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mouseout\",\"c3\",\"out\",\"2837\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mouseover\",\"c4\",\"in\",\"2848\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c4\",\"0,25\",\"2848\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c4\",\"0,26\",\"2848\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c4\",\"1,27\",\"2849\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c4\",\"2,27\",\"2850\","-1"
"12","v2","","1_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:50",""mousemove\",\"c4\",\"2,28\",\"2851\","-1"
