"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"a2\",\"61,27\",\"5845\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"b2\",\"\",\"6221\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"a2\",\"out\",\"6742\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"b0\",\"in\",\"6950\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"16,11\",\"6951\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"21,16\",\"6972\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"25,20\",\"6980\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"29,24\",\"6988\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"42,34\",\"7214\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"a0\",\"\",\"7512\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"69,34\",\"7942\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"85,34\",\"7946\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"b0\",\"out\",\"7957\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"b1\",\"in\",\"7969\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"8,34\",\"7972\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"24,34\",\"7995\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"28,34\",\"8007\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"31,34\",\"8021\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"34,34\",\"8034\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"36,34\",\"8049\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"37,34\",\"8062\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"39,34\",\"8077\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"40,34\",\"8100\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"41,34\",\"8137\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"42,34\",\"8316\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"41,34\",\"8380\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"39,34\",\"8393\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"33,34\",\"8408\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"b1\",\"out\",\"8450\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"b0\",\"in\",\"8462\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"95,34\",\"8465\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"88,34\",\"8469\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"84,34\",\"8493\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"81,34\",\"8497\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"78,34\",\"8507\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"76,34\",\"8517\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"75,34\",\"8532\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"73,34\",\"8557\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"72,34\",\"8571\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"71,34\",\"8594\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"70,34\",\"8628\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"70,33\",\"8688\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"70,32\",\"8766\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"70,31\",\"8803\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"70,30\",\"8908\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"a0\",\"\",\"9376\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"71,30\",\"10381\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"75,31\",\"10410\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"77,32\",\"10421\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"79,33\",\"10432\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"81,34\",\"10439\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"83,34\",\"10465\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"88,34\",\"10515\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"91,34\",\"10526\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"93,34\",\"10539\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"95,34\",\"10554\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b0\",\"98,33\",\"10565\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"b0\",\"out\",\"10580\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"b1\",\"in\",\"10634\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"4,31\",\"10635\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"5,30\",\"10654\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"6,30\",\"10657\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"8,30\",\"10676\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"9,30\",\"10692\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"10,30\",\"10721\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"11,29\",\"10746\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"12,29\",\"10758\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"14,28\",\"10772\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"31,24\",\"10823\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"35,23\",\"10835\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"39,22\",\"10847\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"42,21\",\"10859\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"45,21\",\"10872\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"47,21\",\"10885\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"48,21\",\"10912\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"49,21\",\"10926\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"50,20\",\"10977\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"a1\",\"\",\"11301\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"51,20\",\"11628\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"79,19\",\"11667\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"b1\",\"out\",\"11690\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"b2\",\"in\",\"11691\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"25,18\",\"11696\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"53,18\",\"11703\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"85,18\",\"11743\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"91,18\",\"11769\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"93,18\",\"11777\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"95,18\",\"11790\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"96,18\",\"11803\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"97,18\",\"11816\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"98,18\",\"11829\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"99,19\",\"11854\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"98,19\",\"11989\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"97,20\",\"11999\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"95,21\",\"12009\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"92,22\",\"12022\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"87,24\",\"12078\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"86,25\",\"12093\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"85,26\",\"12116\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"83,27\",\"12131\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"82,27\",\"12144\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"80,28\",\"12159\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"77,28\",\"12172\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"64,30\",\"12219\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"61,30\",\"12224\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"59,30\",\"12238\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"58,30\",\"12250\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"57,30\",\"12264\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"56,30\",\"12275\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"a2\",\"\",\"12592\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"51,31\",\"13139\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"40,32\",\"13151\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"28,35\",\"13166\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b2\",\"11,38\",\"13178\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"b2\",\"out\",\"13189\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"c1\",\"in\",\"13378\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"34,8\",\"13380\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"33,8\",\"13384\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"33,9\",\"13404\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"32,10\",\"13414\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"31,10\",\"13423\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"27,12\",\"13448\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"20,15\",\"13473\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"14,17\",\"13484\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"7,19\",\"13497\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"0,21\",\"13509\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"c1\",\"out\",\"13522\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"c0\",\"in\",\"13523\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"99,23\",\"13526\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"85,26\",\"13554\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"74,28\",\"13575\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"66,29\",\"13601\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"63,29\",\"13620\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"61,30\",\"13624\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"60,30\",\"13640\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"59,30\",\"13652\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"58,30\",\"13677\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"57,29\",\"13782\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"56,28\",\"13819\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"c0\",\"\",\"14074\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"57,28\",\"14353\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"59,28\",\"14366\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"63,28\",\"14379\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"67,27\",\"14394\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c0\",\"75,26\",\"14405\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"c0\",\"out\",\"14451\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"c1\",\"in\",\"14452\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"4,22\",\"14458\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"22,21\",\"14471\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"35,21\",\"14493\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"42,21\",\"14508\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"46,21\",\"14518\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"50,21\",\"14531\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"53,21\",\"14543\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"55,21\",\"14557\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"57,22\",\"14569\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"58,22\",\"14595\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"59,22\",\"14637\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"c1\",\"\",\"14972\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"61,22\",\"15327\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"63,22\",\"15336\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"66,21\",\"15347\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"70,21\",\"15360\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"77,20\",\"15373\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"86,20\",\"15385\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c1\",\"96,19\",\"15399\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"c1\",\"out\",\"15414\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"c2\",\"in\",\"15416\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"0,19\",\"15418\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"10,19\",\"15424\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"18,19\",\"15441\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"24,19\",\"15450\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"31,19\",\"15461\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"35,19\",\"15475\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"38,19\",\"15487\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"40,19\",\"15500\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"42,19\",\"15514\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"43,19\",\"15526\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"44,19\",\"15539\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"45,19\",\"15553\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"46,19\",\"15577\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"47,19\",\"15603\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"48,19\",\"15641\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"48,18\",\"15653\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""click\",\"c2\",\"\",\"15938\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"35,14\",\"16328\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"c2\",\"4,2\",\"16337\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"c2\",\"out\",\"16348\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseover\",\"b1\",\"in\",\"16349\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"77,46\",\"16351\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"47,36\",\"16365\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"25,28\",\"16371\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"12,24\",\"16380\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mousemove\",\"b1\",\"3,22\",\"16395\","-1"
"661","","","2_3x3_2.php","","79.239.7.25","","2014-10-07 14:19:08",""mouseout\",\"b1\",\"out\",\"16415\","-1"
