"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"53,13\",\"1393\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"52,13\",\"1403\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"51,13\",\"1463\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"50,13\",\"1471\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"48,13\",\"1479\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"45,13\",\"1487\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"42,13\",\"1495\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"38,13\",\"1503\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"34,13\",\"1511\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"31,13\",\"1520\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"27,13\",\"1528\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"23,13\",\"1535\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a1\",\"19,13\",\"1543\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseout\",\"a1\",\"out\",\"1575\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"b1\",\"\",\"1599\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"b0\",\"43 ; 87\",\"1599\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"96,11\",\"1600\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"86,11\",\"1610\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"79,11\",\"1615\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"76,11\",\"1623\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"72,10\",\"1631\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"71,10\",\"1639\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"69,10\",\"1647\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"68,10\",\"1655\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"66,10\",\"1671\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"66,11\",\"1679\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"65,11\",\"1687\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"64,12\",\"1695\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"63,12\",\"1703\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"62,13\",\"1711\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"61,14\",\"1727\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"61,16\",\"1743\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"60,17\",\"1754\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"59,18\",\"1759\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"58,21\",\"1767\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"58,22\",\"1775\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"57,25\",\"1783\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"56,26\",\"1791\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"56,27\",\"1799\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"55,30\",\"1807\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"54,32\",\"1815\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"54,34\",\"1823\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"53,38\",\"1831\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"53,42\",\"1839\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"52,45\",\"1847\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"a0\",\"52,49\",\"1855\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseout\",\"a0\",\"out\",\"1863\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"b0\",\"\",\"1898\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"a0\",\"92 ; 21\",\"1899\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"52,0\",\"1900\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,3\",\"1911\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,4\",\"1919\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,5\",\"1927\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,6\",\"1943\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,7\",\"1951\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,8\",\"1967\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,9\",\"1991\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"51,10\",\"1999\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"52,11\",\"2007\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"54,12\",\"2015\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"56,14\",\"2023\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"61,17\",\"2031\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"66,20\",\"2039\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"74,23\",\"2047\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"85,28\",\"2055\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b0\",\"93,30\",\"2063\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseout\",\"b0\",\"out\",\"2071\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"a0\",\"\",\"2106\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"a1\",\"36 ; 55\",\"2106\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"3,39\",\"2106\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"11,39\",\"2112\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"17,40\",\"2120\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"24,40\",\"2127\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"32,40\",\"2135\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"35,40\",\"2143\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"40,40\",\"2151\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"43,40\",\"2159\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"46,39\",\"2167\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"47,39\",\"2175\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"48,38\",\"2183\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"49,38\",\"2191\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"50,37\",\"2199\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"52,35\",\"2207\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"53,35\",\"2215\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"54,34\",\"2223\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"55,34\",\"2231\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"56,32\",\"2239\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"58,31\",\"2247\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"59,31\",\"2255\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"61,29\",\"2263\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"63,28\",\"2271\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"65,28\",\"2279\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"68,27\",\"2287\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"70,25\",\"2295\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"75,25\",\"2303\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"79,24\",\"2311\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"82,24\",\"2319\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"85,23\",\"2327\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"90,22\",\"2335\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"92,22\",\"2343\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"95,22\",\"2351\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"97,22\",\"2362\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mousemove\",\"b1\",\"100,22\",\"2370\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseout\",\"b1\",\"out\",\"2376\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseover\",\"btn1\",\"Strategie 1\",\"2419\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""onclick\",\"btn1\",\"Strategie 2\",\"2952\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""mouseout\",\"btn1\",\"Strategie 1\",\"3127\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""fertig\",\"fertig\",\"fertig\",\"3583\","-1"
"21","v2","","4_2x2_2.php","Haribo","84.44.242.245","btn1","2014-10-06 13:42:11",""submit\",\"erwartung\",\"93\",\"5903\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""onload\",\"body\",\"body\",\"550\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""subject\",\"random\",\"0\",\"553\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""order\",\"col\",\"0_1\",\"553\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""order\",\"row\",\"0_1\",\"553\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""events\",\"open_close\",\"1_1\",\"553\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"btn2\",\"Strategie 2\",\"995\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseout\",\"btn2\",\"Strategie 2\",\"1039\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"b1\",\"12 ; 16\",\"1097\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"91,50\",\"1097\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"55,48\",\"1138\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"46,44\",\"1147\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"39,40\",\"1164\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"35,38\",\"1181\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"34,36\",\"1198\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"34,35\",\"1215\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"34,34\",\"1252\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"34,33\",\"1253\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"33,33\",\"1591\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"31,33\",\"1608\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"24,33\",\"1625\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b1\",\"13,33\",\"1642\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseout\",\"b1\",\"out\",\"1659\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"b1\",\"\",\"1713\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"b0\",\"43 ; 87\",\"1713\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"99,30\",\"1713\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"93,30\",\"1732\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"91,30\",\"1746\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"90,30\",\"1762\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"90,29\",\"1911\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"90,28\",\"1928\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"90,24\",\"1945\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"89,19\",\"1962\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"87,10\",\"1979\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"b0\",\"84,0\",\"1996\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseout\",\"b0\",\"out\",\"2013\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"b0\",\"\",\"2013\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"a0\",\"92 ; 21\",\"2013\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"82,45\",\"2013\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"80,37\",\"2031\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"79,29\",\"2047\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"77,25\",\"2064\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"76,23\",\"2080\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"76,24\",\"2327\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"76,24\",\"2401\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"76,25\",\"2441\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"77,25\",\"2458\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"83,26\",\"2475\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"90,27\",\"2492\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"99,27\",\"2509\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseout\",\"a0\",\"out\",\"2527\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"a0\",\"\",\"2561\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"a1\",\"36 ; 55\",\"2561\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"6,26\",\"2561\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"16,24\",\"2580\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"25,23\",\"2595\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"31,22\",\"2642\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"34,22\",\"2646\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"35,22\",\"2664\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"33,22\",\"2817\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"23,22\",\"2834\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a1\",\"5,22\",\"2851\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseout\",\"a1\",\"out\",\"2869\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"a1\",\"\",\"2885\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mouseover\",\"a0\",\"92 ; 21\",\"2885\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"99,24\",\"2885\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"87,27\",\"2905\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"77,29\",\"2920\","-1"
"41","v2","","4_2x2_2.php","Robtr","92.225.74.193","btn1","2014-10-06 14:17:19",""mousemove\",\"a0\",\"72,30\",\"2937\","-1"
