"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"82,32.279998779296875\",\"7461\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"84,32.279998779296875\",\"7472\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"85,32.279998779296875\",\"7483\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"86,32.279998779296875\",\"7494\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"87,32.279998779296875\",\"7504\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"88,32.279998779296875\",\"7526\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"89,32.279998779296875\",\"7559\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"87,32.279998779296875\",\"8883\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"74,31.279998779296875\",\"8896\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"60,30.279998779296875\",\"8904\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b2\",\"37,27.279998779296875\",\"8916\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"b2\",\"out\",\"8928\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b1\",\"99,23.279998779296875\",\"8930\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"a2\",\"\",\"8933\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"a1\",\"72 ; 216\",\"8933\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b1\",\"66,23.279998779296875\",\"8940\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b1\",\"32,26.279998779296875\",\"8949\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"b1\",\"out\",\"8961\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b0\",\"95,27.279998779296875\",\"8963\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"a1\",\"\",\"8965\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"a0\",\"144 ; 144\",\"8966\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b0\",\"58,31.279998779296875\",\"8972\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b0\",\"31,32.279998779296875\",\"8981\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"b0\",\"0,34.279998779296875\",\"8992\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"b0\",\"out\",\"9005\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"0,2.2799999713897705\",\"9344\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"a0\",\"\",\"9346\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c0\",\"108 ; 0\",\"9347\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"1,2.2799999713897705\",\"9355\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"2,2.2799999713897705\",\"9376\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"2,3.2799999713897705\",\"9451\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"3,3.2799999713897705\",\"9539\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"3,4.279999732971191\",\"9702\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"5,5.279999732971191\",\"10020\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"8,5.279999732971191\",\"10032\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"10,6.279999732971191\",\"10042\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"12,6.279999732971191\",\"10053\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"16,7.279999732971191\",\"10064\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"23,7.279999732971191\",\"10074\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"32,8.279999732971191\",\"10085\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"41,9.279999732971191\",\"10097\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"51,9.279999732971191\",\"10108\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"61,11.279999732971191\",\"10118\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"83,11.279999732971191\",\"10130\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"97,12.279999732971191\",\"10140\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c0\",\"out\",\"10154\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"3,13.279999732971191\",\"10155\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c0\",\"\",\"10158\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c1\",\"108 ; 0\",\"10159\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"12,14.279999732971191\",\"10167\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"17,16.279998779296875\",\"10173\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"25,16.279998779296875\",\"10184\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"31,16.279998779296875\",\"10195\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"38,16.279998779296875\",\"10205\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"41,17.279998779296875\",\"10216\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"45,18.279998779296875\",\"10227\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"47,18.279998779296875\",\"10238\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"48,18.279998779296875\",\"10249\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"49,18.279998779296875\",\"10305\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"49,19.279998779296875\",\"10720\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"51,19.279998779296875\",\"10740\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"52,19.279998779296875\",\"10742\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"55,19.279998779296875\",\"10972\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"58,19.279998779296875\",\"10984\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"61,20.279998779296875\",\"10994\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"64,22.279998779296875\",\"11005\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"66,22.279998779296875\",\"11017\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"67,22.279998779296875\",\"11027\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"70,23.279998779296875\",\"11038\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"73,23.279998779296875\",\"11049\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"76,23.279998779296875\",\"11059\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"80,24.279998779296875\",\"11069\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"83,25.279998779296875\",\"11081\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"85,25.279998779296875\",\"11092\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"87,26.279998779296875\",\"11103\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"88,26.279998779296875\",\"11124\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"89,26.279998779296875\",\"11376\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"90,26.279998779296875\",\"11553\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"91,26.279998779296875\",\"11562\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"92,26.279998779296875\",\"11573\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"94,26.279998779296875\",\"11584\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"99,26.279998779296875\",\"11595\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c1\",\"out\",\"11608\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"4,26.279998779296875\",\"11622\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c1\",\"\",\"11624\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c2\",\"108 ; 108\",\"11624\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"8,26.279998779296875\",\"11631\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"12,26.279998779296875\",\"11638\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"15,27.279998779296875\",\"11650\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"19,27.279998779296875\",\"11660\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"23,28.279998779296875\",\"11671\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"26,29.279998779296875\",\"11683\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"25,29.279998779296875\",\"12962\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"18,29.279998779296875\",\"12973\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"13,29.279998779296875\",\"12984\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"8,29.279998779296875\",\"12995\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"1,29.279998779296875\",\"13005\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c2\",\"out\",\"13018\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"99,29.279998779296875\",\"13020\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c2\",\"\",\"13022\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c1\",\"108 ; 0\",\"13023\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"88,30.279998779296875\",\"13031\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"79,32.279998779296875\",\"13038\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"73,32.279998779296875\",\"13050\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"69,33.279998779296875\",\"13060\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"67,33.279998779296875\",\"13071\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"62,34.279998779296875\",\"13082\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"61,35.279998779296875\",\"13093\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"60,35.279998779296875\",\"13300\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"59,35.279998779296875\",\"13312\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"58,35.279998779296875\",\"13324\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"55,35.279998779296875\",\"13334\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"50,35.279998779296875\",\"13345\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"42,35.279998779296875\",\"13355\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"36,35.279998779296875\",\"13367\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"28,35.279998779296875\",\"13378\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"14,35.279998779296875\",\"13388\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"2,35.279998779296875\",\"13399\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c1\",\"out\",\"13412\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"94,35.279998779296875\",\"13422\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c1\",\"\",\"13424\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c0\",\"108 ; 0\",\"13425\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"87,35.279998779296875\",\"13435\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"84,35.279998779296875\",\"13443\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"82,35.279998779296875\",\"13453\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"80,35.279998779296875\",\"13464\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"78,34.279998779296875\",\"13475\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"81,34.279998779296875\",\"13661\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"85,34.279998779296875\",\"13672\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c0\",\"94,34.279998779296875\",\"13685\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c0\",\"out\",\"13696\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"1,34.279998779296875\",\"13697\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c0\",\"\",\"13699\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c1\",\"108 ; 0\",\"13700\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"15,34.279998779296875\",\"13705\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"30,32.279998779296875\",\"13716\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"65,32.279998779296875\",\"13727\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c1\",\"92,32.279998779296875\",\"13737\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c1\",\"out\",\"13751\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"12,27.279998779296875\",\"13752\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c1\",\"\",\"13755\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"c2\",\"108 ; 108\",\"13756\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"30,26.279998779296875\",\"13761\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"60,26.279998779296875\",\"13771\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"76,26.279998779296875\",\"13782\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"87,26.279998779296875\",\"13792\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"95,26.279998779296875\",\"13803\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mousemove\",\"c2\",\"99,26.279998779296875\",\"13814\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"c2\",\"out\",\"13825\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"btn3\",\"Strategie 3\",\"14231\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"btn3\",\"Strategie 3\",\"14678\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"btn1\",\"Strategie 1\",\"14766\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"btn1\",\"Strategie 1\",\"14820\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseover\",\"btn2\",\"Strategie 2\",\"14963\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""onclick\",\"btn2\",\"Strategie 1\",\"15314\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""mouseout\",\"btn2\",\"Strategie 2\",\"15553\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""fertig\",\"fertig\",\"fertig\",\"15959\","-1"
"1425","v3","","1_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:37:09",""submit\",\"erwartung\",\"0\",\"23638\","-1"
